file_path,file_id,sequence_id,participant_id,phrase
ChicagoFSWildPlus/Batch14/In_Georgia_How_GOP_2_A2WGOCFKSFGADL_3,9000007,9007536,1001,trump
ChicagoFSWildPlus/Batch24/VRS_update_info_from_17_A2Q8Q1BE2JQR4C_4,9000007,9007537,1158,up
ChicagoFSWildPlus/Batch19/Gally_Protest-Elisa_10_A38TMY19OO99NJ_8,9000007,9007538,1148,so
ChicagoFSWild/youtube_5/roberta_cordano_6136,9000007,9007539,0123,at
ChicagoFSWildPlus/Batch23/DM_9517_1_A18LZUX7ES0QI9_8,9000007,9007540,1012,link
ChicagoFSWildPlus/Batch18/Trump_prospal_6_A18LZUX7ES0QI9_5,9000007,9007541,1001,sf deficit 
ChicagoFSWildPlus/Batch20/DeafNation_DeafUnited_LanguagePeople_21_A18LZUX7ES0QI9_4,9000007,9007542,1012,echo
ChicagoFSWildPlus/Batch7/3R-The_Truth-Bimodality_15_0_1,9000007,9007543,1241,power
ChicagoFSWildPlus/Batch33/President_message_of_our_0_A2WGOCFKSFGADL_5,9000007,9007544,1152,of
ChicagoFSWildPlus/Batch20/Deaf_Owned_Collision_Center_11_A18LZUX7ES0QI9_6,9000007,9007545,1150,md
ChicagoFSWildPlus/Batch31/Clean_my_old_sewing_machine_3_A2KK5BSM1BR0WR_3,9000007,9007546,1013,viring
ChicagoFSWild/youtube_6/marlee_matlin_6824,9000007,9007547,0078,tv
ChicagoFSWildPlus/Batch18/Trumps_complaint_about_17_2_A281AHGBVMFHFT_5,9000007,9007548,1001,trump
ChicagoFSWildPlus/Batch24/The_Pearls-Myrna_Orleck-Aiello_4_A2Q8Q1BE2JQR4C_1,9000007,9007549,1250,dkm
ChicagoFSWildPlus/Batch16/Miss_my_cat_2_A39XPCDK2O844L_4,9000007,9007550,1024,pet
ChicagoFSWildPlus/Batch17/THE_BALL_IS_ROLLING_6_A281AHGBVMFHFT_2,9000007,9007551,1273,century
ChicagoFSWildPlus/Batch14/Interview_Warren_pt3_7_AIU1NJREW2JSG_2,9000007,9007552,1337,grand
ChicagoFSWildPlus/Batch22/Star_Wars_Prequel_6_A2Q8Q1BE2JQR4C_0,9000007,9007553,1021,anakin
ChicagoFSWild/deafvideo_2/goatman_1521,9000007,9007554,0092,so
ChicagoFSWildPlus/Batch20/Deaf_People_Tell_3_A38TMY19OO99NJ_2,9000007,9007555,1040,so
ChicagoFSWildPlus/Batch17/June-23-2017_Tidbits_9_A18LZUX7ES0QI9_2,9000007,9007556,1190,byrce chapman
ChicagoFSWildPlus/Batch26/Wrong_on_Trump_0_A18LZUX7ES0QI9_7,9000007,9007557,1009,trump
ChicagoFSWildPlus/Batch18/Trumps_Travel_Ban_0_A18LZUX7ES0QI9_9,9000007,9007558,1001,of
ChicagoFSWildPlus/Batch5/David_Geeslin-Community_13_0_4,9000007,9007559,1126,it
ChicagoFSWildPlus/Batch11/SNASL-Harry_Lang_6_A2WGOCFKSFGADL_2,9000007,9007560,1301,trait
ChicagoFSWildPlus/Batch33/POM_Interview_Trudy_Suggs_0_A38TMY19OO99NJ_4,9000007,9007561,1261,savory words
ChicagoFSWildPlus/Batch9/Robert_Arnold_Augustus_5_0_2,9000007,9007562,1068,to live
ChicagoFSWildPlus/Batch21/Introduction_to_my_new_kitten_Bleu_1_A18LZUX7ES0QI9_0,9000007,9007563,1013,bleu
ChicagoFSWildPlus/Batch11/SNASL-Living_Moles_4_A2WGOCFKSFGADL_4,9000007,9007564,1301,lake
ChicagoFSWild/misc_2/aidan_mack_3192,9000007,9007565,0048,co
ChicagoFSWildPlus/Batch30/SDSD_Wendell_Mitchell_15_A1TCQUK1F20CX0_0,9000007,9007566,1293,be inducted
ChicagoFSWildPlus/Batch19/Gallaudet_Board_Trustees_Spring_1_A1WO7W6NR9WWRP_1,9000007,9007567,1116,facenate
ChicagoFSWildPlus/Batch26/Wing_Butler-Onsite_12_A18LZUX7ES0QI9_0,9000007,9007568,1358,by vrs
ChicagoFSWild/deafvideo_4/mattref2005_5182,9000007,9007569,0037,by vhl pleh
ChicagoFSWildPlus/Batch17/JW_and_awesome_2_A281AHGBVMFHFT_1,9000007,9007570,1011,do
ChicagoFSWildPlus/Batch11/SNASL-Disruption_Ecosystem_2_A5MYYH3B448OY_6,9000007,9007571,1301,pollock
ChicagoFSWildPlus/Batch24/The_Pearls-Leah_Katz_9_A18LZUX7ES0QI9_13,9000007,9007572,1246,pearl
ChicagoFSWildPlus/Batch18/Video_Intro_of_Deafopia_1_A281AHGBVMFHFT_8,9000007,9007573,1138,of
ChicagoFSWildPlus/Batch21/Marta_Belsky-Education_6_A2KK5BSM1BR0WR_7,9000007,9007574,1162,wwmd
ChicagoFSWildPlus/Batch24/VRS_update_info_from_3_A18LZUX7ES0QI9_13,9000007,9007575,1158,vrs
ChicagoFSWildPlus/Batch20/DeafNation_DeafUnited_LanguagePeople_30_A2KK5BSM1BR0WR_9,9000007,9007576,1012,deny
ChicagoFSWildPlus/Batch23/TEDxIslay-Danny_Lacey_13_A2Q8Q1BE2JQR4C_1,9000007,9007577,1073,net
ChicagoFSWildPlus/Batch25/What_is_Fracking_2_A2Q8Q1BE2JQR4C_1,9000007,9007578,1161,well
ChicagoFSWildPlus/Batch5/Deaf_Adults_Raising_Cyber-Savvy_7_1_13,9000007,9007579,1318,moderate comments
ChicagoFSWildPlus/Batch30/SDSD_Scott_Miller_7_A18LZUX7ES0QI9_3,9000007,9007580,1295,oops
ChicagoFSWildPlus/Batch17/Keith_Wann-interview_revisited_17_A18LZUX7ES0QI9_3,9000007,9007581,1183,do
ChicagoFSWildPlus/Batch13/Updates_on_the_Interpreter_5_A1YHAWNKMBBOXM_16,9000007,9007582,1234,us
ChicagoFSWildPlus/Batch23/Shakeology_ASL_Choice_4_A18LZUX7ES0QI9_14,9000007,9007583,1284,shakeology
ChicagoFSWild/deafvideo_4/zainab_5660,9000007,9007584,0085,femit
ChicagoFSWildPlus/Batch13/Update_with_N_Korea_situation_5_A39XPCDK2O844L_3,9000007,9007585,1027,ep
ChicagoFSWildPlus/Batch26/Why_move_to_California_1_A18LZUX7ES0QI9_0,9000007,9007586,1009,ac
ChicagoFSWildPlus/Batch9/TEDxIslay-Wayne_Betts_Jr_1_0_0,9000007,9007587,1077, all
ChicagoFSWildPlus/Batch30/Rearview_ornament_0_A1AJXCGT96U218_4,9000007,9007588,1198,he
ChicagoFSWildPlus/Batch30/SDSD_Mark_Johnson_11_A1TCQUK1F20CX0_1,9000007,9007589,1294,firecrackers firecrackers
ChicagoFSWildPlus/Batch28/DM_61214_5_A24G9X56P9W0H3_2,9000007,9007590,1012,at
ChicagoFSWildPlus/Batch23/Special_Education_Tips_9_A2KK5BSM1BR0WR_3,9000007,9007591,1041,bsea
ChicagoFSWild/youtube_6/marlee_matlin_6816,9000007,9007592,0078,providing cc
ChicagoFSWildPlus/Batch11/SNASL-Monarch_Butterfly_7_A5MYYH3B448OY_1,9000007,9007593,1301,ames iowa
ChicagoFSWild/youtube_4/alex_abenchuchan_5337,9000007,9007594,0050,nieto
ChicagoFSWildPlus/Batch10/IAD_Submits_Letter_to_Governor_0_A5MYYH3B448OY_16,9000007,9007595,1234,rauner
ChicagoFSWildPlus/Batch23/Why_complain_2_A2Q8Q1BE2JQR4C_4,9000007,9007596,1006,law
ChicagoFSWildPlus/Batch27/Members_Parliament_VRS_PART_ONE_4_A24G9X56P9W0H3_8,9000007,9007597,1342,tv
ChicagoFSWildPlus/Batch13/Tuesday_2_May_1_A38TMY19OO99NJ_10,9000007,9007598,1012,co
ChicagoFSWildPlus/Batch24/The_Pearls-Lizzie_Sorkin_6_A2Q8Q1BE2JQR4C_4,9000007,9007599,1247,pearls
ChicagoFSWildPlus/Batch26/Yo_Gum_Vision_0_A2Q8Q1BE2JQR4C_6,9000007,9007600,1013,producer
ChicagoFSWildPlus/Batch27/DM_61014_0_A2IP2OUW1DYJXU_7,9000007,9007601,1012,dog
ChicagoFSWild/deafvideo_3/deaf_power_rob_3100,9000007,9007602,0132,fed x
ChicagoFSWildPlus/Batch29/DM_61317_8_A2Q8Q1BE2JQR4C_3,9000007,9007603,1012,cj jones
ChicagoFSWildPlus/Batch30/RSD_Superintendent_Vlog_2_A2E9SNUZ543XUK_2,9000007,9007604,1097,rsd
ChicagoFSWildPlus/Batch27/Deafhood_Yoga_A_Common_1_A24G9X56P9W0H3_3,9000007,9007605,1053,yoga
ChicagoFSWildPlus/Batch25/What_is_Fracking_0_A38TMY19OO99NJ_10,9000007,9007606,1161,rock
ChicagoFSWildPlus/Batch12/No_VRS_No_Bank_2_A1I9C94JSHA0M_4,9000007,9007607,1274,deal
ChicagoFSWildPlus/Batch24/VRS_update_info_from_6_A2Q8Q1BE2JQR4C_3,9000007,9007608,1158,by critic
ChicagoFSWildPlus/Batch17/Lake_Windfall_Cinema_0_A39XPCDK2O844L_0,9000007,9007609,1342,bccsd
ChicagoFSWild/youtube_3/alex_abenchuchan_4184,9000007,9007610,0050,googe
ChicagoFSWild/misc_2/marlon_kuntze_2731,9000007,9007611,0046,so
ChicagoFSWild/youtube_5/roberta_cordano_6133,9000007,9007612,0123,kafi lemons
ChicagoFSWildPlus/Batch21/WHAT_DEAF_CAN_DO_6_A281AHGBVMFHFT_2,9000007,9007613,1106,mute mute
ChicagoFSWildPlus/Batch22/Switched_20_Cultural_Analysis_0_A2KK5BSM1BR0WR_2,9000007,9007614,1355,gif
ChicagoFSWildPlus/Batch13/Uh_Why_are_CDI_0_A29N6XC56CKK0X_0,9000007,9007615,1228,cdi
ChicagoFSWildPlus/Batch23/DM_9517_13_A1Y22DO5VXDK8U_9,9000007,9007616,1012,tsd
ChicagoFSWildPlus/Batch24/Trmp_wont_be_impeached_5_A18LZUX7ES0QI9_8,9000007,9007617,1001,western wall
ChicagoFSWildPlus/Batch24/Welcome_to_me_0_A2Q8Q1BE2JQR4C_4,9000007,9007618,1015,deafboyz
ChicagoFSWildPlus/Batch16/My_Thoughts_on_the_FCC_6_A39XPCDK2O844L_5,9000007,9007619,1121,sf stf
ChicagoFSWildPlus/Batch19/Gally_Protest-Ryan_Commerson_4_A18LZUX7ES0QI9_0,9000007,9007620,1151,faciliator
ChicagoFSWildPlus/Batch17/Keith_Wann-interview_revisited_2_A18LZUX7ES0QI9_6,9000007,9007621,1183,her
ChicagoFSWildPlus/Batch30/SDSD_Wendell_Mitchell_1_A1TCQUK1F20CX0_5,9000007,9007622,1293,sdsd
ChicagoFSWildPlus/Batch16/Method_Presentation_1_AIU1NJREW2JSG_3,9000007,9007623,1095,dr stephen krashen
ChicagoFSWildPlus/Batch33/Several_European_countries_1_A2Q8Q1BE2JQR4C_3,9000007,9007624,1001,rural
ChicagoFSWildPlus/Batch26/Whats_happening_with_your_14_A2KK5BSM1BR0WR_3,9000007,9007625,1120,ow
ChicagoFSWildPlus/Batch17/Kurt_Russell_1_A2KK5BSM1BR0WR_0,9000007,9007626,1114,kurt
ChicagoFSWildPlus/Batch12/NHL_DN_50417_4_A5MYYH3B448OY_1,9000007,9007627,1047,chipewc
ChicagoFSWildPlus/Batch22/Random_Thoughts-Deaf_Seniors_0_A2KK5BSM1BR0WR_1,9000007,9007628,1239,able
ChicagoFSWildPlus/Batch23/SHARE_NAD_Board_Reports_6_A2KK5BSM1BR0WR_9,9000007,9007629,1195,ball
ChicagoFSWildPlus/Batch24/VRS_update_info_from_7_A18LZUX7ES0QI9_4,9000007,9007630,1158,lsq
ChicagoFSWild/deafvideo_2/frekky_1370,9000007,9007631,0021,unfit
ChicagoFSWildPlus/Batch20/Deaf_People_Tell_4_A18LZUX7ES0QI9_10,9000007,9007632,1040,so
ChicagoFSWildPlus/Batch23/TEDxIslay-Danny_Lacey_3_A2Q8Q1BE2JQR4C_4,9000007,9007633,1073,cisco
ChicagoFSWildPlus/Batch5/CRTC_2013-155_Jodi_6_0_1,9000007,9007634,1155,own
ChicagoFSWild/youtube_6/marlee_matlin_6832,9000007,9007635,0078,tlc
ChicagoFSWildPlus/Batch14/Interviewing_ALS_Neuralstem_3_A39XPCDK2O844L_3,9000007,9007636,1199,ted haranda
ChicagoFSWildPlus/Batch14/In_SF_Bay_acre_1_A39XPCDK2O844L_0,9000007,9007637,1001,car of
ChicagoFSWildPlus/Batch12/On_the_green_6_A5MYYH3B448OY_1,9000007,9007638,1008,the dogmas of
ChicagoFSWildPlus/Batch32/DM_8917_2_A2Q8Q1BE2JQR4C_10,9000007,9007639,1012,trump
ChicagoFSWildPlus/Batch32/Interview_with_Crom_8_A281AHGBVMFHFT_5,9000007,9007640,1182,itp
ChicagoFSWildPlus/Batch13/Understanding_Proximalization_and_9_A2Q8Q1BE2JQR4C_2,9000007,9007641,1357,reilly
ChicagoFSWildPlus/Batch29/Early_exposure_to_ASL_0_A1TCQUK1F20CX0_4,9000007,9007642,1160,asl
ChicagoFSWildPlus/Batch20/Deaf_love_Her_1_A18LZUX7ES0QI9_2,9000007,9007643,1298,but
ChicagoFSWildPlus/Batch28/DM_61214_4_AEX33M0CP8GS9_2,9000007,9007644,1012,bush
ChicagoFSWildPlus/Batch25/The_Real_Loser_4_A2Q8Q1BE2JQR4C_0,9000007,9007645,1117,clinic
ChicagoFSWildPlus/Batch26/Why_Latinx_Webinar_2_A18LZUX7ES0QI9_11,9000007,9007646,1220,social justice
ChicagoFSWild/youtube_5/christine_sun_kim_5916,9000007,9007647,0069,asl
ChicagoFSWildPlus/Batch7/3R-The_Truth-Bimodality_PART2_47_1_9,9000007,9007648,1241,battle
ChicagoFSWildPlus/Batch30/Red_Carpet_Fund_Raising_0_A18LZUX7ES0QI9_4,9000007,9007649,1233,email
ChicagoFSWildPlus/Batch32/May_17_News_9_APZUMUMSJ59GH_8,9000007,9007650,1012,gang
ChicagoFSWildPlus/Batch19/Gally_Protest-Elisa_4_A38TMY19OO99NJ_5,9000007,9007651,1148,hbankum
ChicagoFSWild/aslthat/joseph_wheeler_0594,9000007,9007652,0016,revelations
ChicagoFSWildPlus/Batch11/Sign_Language_Interpreters-Practicing_14_A1YHAWNKMBBOXM_1,9000007,9007653,1065,dark
ChicagoFSWildPlus/Batch31/Comey_fired_worry_Hillary_1_APZUMUMSJ59GH_8,9000007,9007654,1046,tmp
ChicagoFSWildPlus/Batch27/Deaf_Grassroots_Movement_3_A1TCQUK1F20CX0_3,9000007,9007655,1298,la
ChicagoFSWildPlus/Batch32/Interview_with_Crom_13_A2Q8Q1BE2JQR4C_6,9000007,9007656,1182,pse
ChicagoFSWildPlus/Batch25/Transition_Tips_5_A18LZUX7ES0QI9_1,9000007,9007657,1041,iep
ChicagoFSWildPlus/Batch20/Deaf_People_Tell_9_A2KK5BSM1BR0WR_6,9000007,9007658,1040,so
ChicagoFSWildPlus/Batch17/Keith_Wann-interview_revisited_18_A281AHGBVMFHFT_4,9000007,9007659,1183,ex
ChicagoFSWild/misc_2/marlon_kuntze_2505,9000007,9007660,0046,format
ChicagoFSWildPlus/Batch28/Condemn_Swanhilda_Lily_for_7_AEX33M0CP8GS9_3,9000007,9007661,1222,of
ChicagoFSWildPlus/Batch29/Dr_Robert_Davila_Shares_9_APZUMUMSJ59GH_6,9000007,9007662,1122,otsos
ChicagoFSWildPlus/Batch18/What_are_we_teaching_8_A281AHGBVMFHFT_8,9000007,9007663,1184,of
ChicagoFSWildPlus/Batch19/Gally_Protest-Ryan_Commerson_11_A18LZUX7ES0QI9_1,9000007,9007664,1151,ben stein
ChicagoFSWildPlus/Batch11/Signs_Time_San_Francisco_30_A1YHAWNKMBBOXM_6,9000007,9007665,1281,pride
ChicagoFSWildPlus/Batch11/Snake_and_sun_5_A5MYYH3B448OY_3,9000007,9007666,1004,sig
ChicagoFSWildPlus/Batch19/Free_State_of_Jones_4_A281AHGBVMFHFT_2,9000007,9007667,1212,or
ChicagoFSWildPlus/Batch18/TSD_Foundation-Amplify_1_A281AHGBVMFHFT_6,9000007,9007668,1310,tsd
ChicagoFSWildPlus/Batch12/Painter_Thief_10_A38TMY19OO99NJ_0,9000007,9007669,1052,if
ChicagoFSWildPlus/Batch5/Deaf_Adults_Raising_Cyber-Savvy_8_1_16,9000007,9007670,1318,comonts
ChicagoFSWildPlus/Batch13/US_Debates_Syria_Attack_13_A2WGOCFKSFGADL_5,9000007,9007671,1161,if
ChicagoFSWildPlus/Batch11/SNASL-Ocean_Currents_2_A1I9C94JSHA0M_1,9000007,9007672,1301,current
ChicagoFSWildPlus/Batch25/Trumpcare_2_A18LZUX7ES0QI9_0,9000007,9007673,1029,cancer
ChicagoFSWildPlus/Batch33/POM_Interview_Trudy_Suggs_8_A18LZUX7ES0QI9_3,9000007,9007674,1261,or
ChicagoFSWildPlus/Batch25/What_is_Fracking_7_A18LZUX7ES0QI9_9,9000007,9007675,1161,so
ChicagoFSWildPlus/Batch9/TEDxIslay-Wayne_Betts_Jr_6_0_0,9000007,9007676,1077,rit
ChicagoFSWildPlus/Batch31/Blog_left_8_APZUMUMSJ59GH_2,9000007,9007677,1001,cowedly
ChicagoFSWild/deafvideo_3/yellowbirdie84_4682,9000007,9007678,0101,zak
ChicagoFSWildPlus/Batch9/TEDxIslay-Robert_Sirvage_17_0_3,9000007,9007679,1076,if
ChicagoFSWildPlus/Batch14/Interviewing_ALS_Neuralstem_3_A38TMY19OO99NJ_14,9000007,9007680,1199,ted harada
ChicagoFSWildPlus/Batch6/ASL_for_Bacteria_8_0_2,9000007,9007681,1177,fission
ChicagoFSWildPlus/Batch33/DM_9417_15_A18LZUX7ES0QI9_11,9000007,9007682,1012,shelters
ChicagoFSWildPlus/Batch26/Why_Latinx_Webinar_2_A18LZUX7ES0QI9_5,9000007,9007683,1220,intersectionality
ChicagoFSWildPlus/Batch9/Harry_Potter_Tag_3_0_9,9000007,9007684,1178,so
ChicagoFSWildPlus/Batch25/The_Real_Loser_2_A2Q8Q1BE2JQR4C_2,9000007,9007685,1117,ob amd
ChicagoFSWildPlus/Batch21/in_to_the_pit_7_A2KK5BSM1BR0WR_2,9000007,9007686,1306,pat
ChicagoFSWildPlus/Batch6/AFA_Mission_LSL_Rally_3_0_4,9000007,9007687,1327,bermuda of triangle
ChicagoFSWild/deafvideo_1/thedeafmoth_1144,9000007,9007688,0026,uk
ChicagoFSWildPlus/Batch27/Members_Parliament_VRS_PART_ONE_8_A2KK5BSM1BR0WR_0,9000007,9007689,1342,lib
ChicagoFSWildPlus/Batch29/DM_61317_23_A1TCQUK1F20CX0_3,9000007,9007690,1012,july aug dec jan
ChicagoFSWildPlus/Batch18/Trumps_complaint_about_17_2_A18LZUX7ES0QI9_3,9000007,9007691,1001,mitchell mcconnell
ChicagoFSWildPlus/Batch24/The_Pearls-Leah_Katz_5_A2Q8Q1BE2JQR4C_8,9000007,9007692,1246,of olyus
ChicagoFSWildPlus/Batch31/DM_61517_21_A2KK5BSM1BR0WR_9,9000007,9007693,1012,or
ChicagoFSWildPlus/Batch5/CRTC_2013-155_Jodi_3_0_2,9000007,9007694,1155,mrc
ChicagoFSWildPlus/Batch30/SDSD_Scott_Miller_4_A2Q8Q1BE2JQR4C_3,9000007,9007695,1295,job
ChicagoFSWild/youtube_3/alex_abenchuchan_4353,9000007,9007696,0050,or
ChicagoFSWildPlus/Batch23/Shakeology_how_6_A1R3VX1KIZH9CP_4,9000007,9007697,1278,or
ChicagoFSWildPlus/Batch28/DM_61217_2_A2KK5BSM1BR0WR_0,9000007,9007698,1012,deafunited fb
ChicagoFSWildPlus/Batch11/Signs_Time_San_Francisco_12_AYJ7S7KR0EOGY_4,9000007,9007699,1281,outfield
ChicagoFSWildPlus/Batch24/The_Pearls-Myrna_Orleck-Aiello_1_A18LZUX7ES0QI9_3,9000007,9007700,1250,of
ChicagoFSWildPlus/Batch25/What_is_Cult_1_A38TMY19OO99NJ_9,9000007,9007701,1326,fashion
ChicagoFSWildPlus/Batch14/In_SF_Bay_acre_3_A2WGOCFKSFGADL_4,9000007,9007702,1001,d
ChicagoFSWildPlus/Batch11/SNASL-Monarch_Butterfly_5_A5MYYH3B448OY_2,9000007,9007703,1301,garden
ChicagoFSWildPlus/Batch18/The_Importance_of_Refusing_12_A14C0R0AHU0HQC_4,9000007,9007704,1226,if
ChicagoFSWildPlus/Batch31/Celebrating_Clerc_Galludet_4_A2KK5BSM1BR0WR_6,9000007,9007705,1069,when
ChicagoFSWildPlus/Batch24/without_cable_conv_box_0_A18LZUX7ES0QI9_1,9000007,9007706,1024,dvtv
ChicagoFSWildPlus/Batch32/PERCD_Report_June_2015_7_A2KK5BSM1BR0WR_6,9000007,9007707,1338,knowledge keeper
ChicagoFSWildPlus/Batch32/Interview_with_Crom_9_A2Q8Q1BE2JQR4C_7,9000007,9007708,1182,ok
ChicagoFSWildPlus/Batch32/Paul_2nd_Wave_22_A2Q8Q1BE2JQR4C_1,9000007,9007709,1273,dc
ChicagoFSWildPlus/Batch10/SNASL-Butterflies_barometers_0_A5MYYH3B448OY_4,9000007,9007710,1301,jeryx
ChicagoFSWildPlus/Batch26/What_Kind_of_Milk_6_A18LZUX7ES0QI9_2,9000007,9007711,1161,co
ChicagoFSWildPlus/Batch23/DM_9517_2_A2Q8Q1BE2JQR4C_11,9000007,9007712,1012,parks
ChicagoFSWildPlus/Batch4/CCSD_Monthly_Donor_14_1_5,9000007,9007713,1338,sake
ChicagoFSWildPlus/Batch13/Tuesday_2_May_1_A38TMY19OO99NJ_17,9000007,9007714,1012,trump
ChicagoFSWild/youtube_5/roberta_cordano_6124,9000007,9007715,0123,ck
ChicagoFSWildPlus/Batch33/PSAD_President_Desk_3_APZUMUMSJ59GH_3,9000007,9007716,1229,oct
ChicagoFSWildPlus/Batch28/CM_Hall-New_2_AEX33M0CP8GS9_1,9000007,9007717,1127,recognizen
ChicagoFSWild/gallaudet/mj_bienvenu_4520,9000007,9007718,0003,expert
ChicagoFSWildPlus/Batch30/Saudis_US_6_A281AHGBVMFHFT_4,9000007,9007719,1052,credit
ChicagoFSWildPlus/Batch18/TSJDLs_very_first_3_A281AHGBVMFHFT_0,9000007,9007720,1329,bias
ChicagoFSWildPlus/Batch22/Studies_Show_Antarctica_Ice_9_A18LZUX7ES0QI9_1,9000007,9007721,1161,ac
ChicagoFSWildPlus/Batch26/What_Kind_of_Milk_9_A1AJXCGT96U218_1,9000007,9007722,1161,calories
ChicagoFSWildPlus/Batch32/Maryland_California_2_A2Q8Q1BE2JQR4C_9,9000007,9007723,1184,ok
ChicagoFSWildPlus/Batch19/Full_Moon_Talk-Deaf_0_A18LZUX7ES0QI9_0,9000007,9007724,1274,santa ana
ChicagoFSWildPlus/Batch22/State_of_the_University_Alan_2010_5_A2Q8Q1BE2JQR4C_2,9000007,9007725,1008,pres
ChicagoFSWildPlus/Batch6/3R-Dont_be_a_teacher_12_0_1,9000007,9007726,1241,s j social justice
ChicagoFSWildPlus/Batch24/Were_You_Bullied_ASK_Nyle_DiMarco_0_A18LZUX7ES0QI9_6,9000007,9007727,1209,dimarco
ChicagoFSWildPlus/Batch33/POM_Interview_Trudy_Suggs_0_A1YHAWNKMBBOXM_17,9000007,9007728,1261,uitychicagoil
ChicagoFSWildPlus/Batch7/3R-Me_Ally_8_0_7,9000007,9007729,1241,dc
ChicagoFSWildPlus/Batch17/Legislative_Training_6_A18LZUX7ES0QI9_3,9000007,9007730,1276,so
ChicagoFSWildPlus/Batch19/follow_up_what_4_A1F0Y9W6IR2DRB_0,9000007,9007731,1007,can
ChicagoFSWildPlus/Batch18/The_Importance_of_Refusing_15_A281AHGBVMFHFT_6,9000007,9007732,1226,so
ChicagoFSWildPlus/Batch26/WHY_SHARKS_2_A2Q8Q1BE2JQR4C_0,9000007,9007733,1043,australia
ChicagoFSWildPlus/Batch11/SNASL-Ocean_Currents_1_A2WGOCFKSFGADL_4,9000007,9007734,1301,go
ChicagoFSWildPlus/Batch30/Revenge_of_the_Nerds_9_APZUMUMSJ59GH_0,9000007,9007735,1114,nerd
ChicagoFSWildPlus/Batch14/Intellectual_Disabilities_Committee_Report_0_A2WGOCFKSFGADL_1,9000007,9007736,1230,d a
ChicagoFSWildPlus/Batch30/related_to_Jodi_Birleys_4_A1TCQUK1F20CX0_1,9000007,9007737,1158,coda
ChicagoFSWild/misc_2/jehanne_mccullough_3902,9000007,9007738,0049,george veditz
ChicagoFSWildPlus/Batch26/Whats_happening_with_your_20_A18LZUX7ES0QI9_1,9000007,9007739,1120,ip
ChicagoFSWildPlus/Batch30/SDSD_Scott_Miller_9_AEX33M0CP8GS9_7,9000007,9007740,1295,hs
ChicagoFSWild/youtube_3/alex_abenchuchan_4197,9000007,9007741,0050,tmp
ChicagoFSWildPlus/Batch14/Interviewing_ALS_Neuralstem_3_A39XPCDK2O844L_2,9000007,9007742,1199,ted harada
ChicagoFSWildPlus/Batch23/TEDxIslay-Danny_Lacey_4_A2Q8Q1BE2JQR4C_7,9000007,9007743,1073,critical
ChicagoFSWildPlus/Batch17/June-23-2017_Tidbits_5_A281AHGBVMFHFT_8,9000007,9007744,1190,luke boylan
ChicagoFSWildPlus/Batch10/IADs_Vice_President_Kevin_Ryan_1_AIU1NJREW2JSG_2,9000007,9007745,1238,isd
ChicagoFSWildPlus/Batch24/The_Pearls-Myrna_Orleck-Aiello_2_A18LZUX7ES0QI9_6,9000007,9007746,1250,lv
ChicagoFSWildPlus/Batch7/3R-The_Truth-Bimodality_15_0_3,9000007,9007747,1241,additive bilm
ChicagoFSWildPlus/Batch21/Man_Walks_21_Miles_3_A281AHGBVMFHFT_12,9000007,9007748,1161,troy
ChicagoFSWild/youtube_4/alex_abenchuchan_5489,9000007,9007749,0050,activist
ChicagoFSWildPlus/Batch27/Deaf_History_Month-Ben_1_A1TCQUK1F20CX0_2,9000007,9007750,1086,of
ChicagoFSWild/misc_1/carol_padden_1975,9000007,9007751,0045,so
ChicagoFSWildPlus/Batch11/SNASL-Mangrove_Trees_1_A5MYYH3B448OY_5,9000007,9007752,1301,trapsark
ChicagoFSWildPlus/Batch4/Carb_Nets_Examples_30_0_0,9000007,9007753,1082,oz
ChicagoFSWildPlus/Batch20/DeafNation_DeafUnited_LanguagePeople_5_A2KK5BSM1BR0WR_10,9000007,9007754,1012,united
ChicagoFSWildPlus/Batch32/DM_8917_7_A281AHGBVMFHFT_15,9000007,9007755,1012,trump
ChicagoFSWildPlus/Batch28/Community_Rapid_Response_13_A24G9X56P9W0H3_6,9000007,9007756,1124,laurie
ChicagoFSWild/youtube_6/myles_de_bastion_6518,9000007,9007757,0121,camaspace
ChicagoFSWildPlus/Batch19/HandSpeak_Legal_4_A2KK5BSM1BR0WR_7,9000007,9007758,1110,or
ChicagoFSWildPlus/Batch17/July_2010_GUAA_2_A18LZUX7ES0QI9_7,9000007,9007759,1269,update
ChicagoFSWildPlus/Batch27/DM_5917_16_A1I9C94JSHA0M_6,9000007,9007760,1012,ic
ChicagoFSWildPlus/Batch6/ASD_Alumni_Video_June_Freeman_1_1_8,9000007,9007761,1204,ok
ChicagoFSWildPlus/Batch28/Commencement_2016-Carol_5_A24G9X56P9W0H3_0,9000007,9007762,1125,canary
ChicagoFSWildPlus/Batch25/Tu_Deafpastor_2_A18LZUX7ES0QI9_0,9000007,9007763,1001,of
ChicagoFSWildPlus/Batch21/Man_Walks_21_Miles_6_A1WKDR87HKTL93_9,9000007,9007764,1161,tvtv
ChicagoFSWildPlus/Batch30/SDSD_Scott_Miller_9_A2KK5BSM1BR0WR_0,9000007,9007765,1295,apt
ChicagoFSWild/youtube_5/jay_kowalczyk_6284,9000007,9007766,0071,jay
ChicagoFSWildPlus/Batch6/ASD_Alumni_Video_June_Freeman_0_1_13,9000007,9007767,1204,sue philip
